9168379,232443682;220745277;220745277;197776205;209561322;202597345;236796675;214810122;235006247;236797280;231344712;199274682;215606765;237002520;237002520;205617263;211256699;226051022;;;;;;;;;;;;,1,1,226051022;208642146;212704677;195937010;234258238;210533769;181925961;218686721;239221173;235897486;211688865,20;7;2;2;1;1;2;2;5;3;1,1383;158;37;37;3;8;37;46;124;1357;4
5034136,182999117;202266002;97802610;97802610;199227804;216314429;193043968;237034845;237934104;239347955;;;;;;;;;;;;;;;;;;;;,0,0,234659546;205284797;193366957;206647755;237318281;235057511;214166480;240993766;126987107;177783377;80296302,5;7;2;1;0;1;2;5;3;2;2,115;175;37;8;0;8;50;124;1357;37;37
110369211,197280037;236407586;180051259;212075722;197776205;226406936;231412765;233498535;;;;;;;;;;;;;;;;;;;;;;,1,0,215606765;239668471;238724368;188139539;242956228;89598468;225571110;166552038;241945124;110444638;157824059,4;4;1;2;3;4;1;1;1;1;4,104;1361;1351;37;89;1362;1351;4;1351;8;1362
219839574,230586376;180059859;167141603;228414343;221018607;188429424;198611857;234135880;220951384;;;;;;;;;;;;;;;;;;;;;,0,1,234783777;95703386;223110849;237505271;217330398;237893668;237275131;214989083;235414538;119616983;238998276,9;2;2;0;3;2;1;7;2;1;1,200;37;37;0;1359;44;8;173;44;4;1351
42794258,231344712;176214495;235021435;;;;;;;;;;;;;;;;;;;;;;;;;;;,0,1,215606765;237614231;207658708;231251206;222551774;179856482;229591724;240302065;234675687;242683340;242506666,4;0;8;1;8;2;5;4;3;1;4,104;0;177;3;190;37;134;1361;1357;1351;111
3303915,113806709;99687962;220678179;228866093;217330515;178074671;176028330;175043428;171668741;234445256;210881081;210881081;217678709;192840056;175191864;188919902;203764666;226897149;176066532;227348885;;;;;;;;;;,0,0,227348885;235893680;236591211;237636509;238656199;241496579;237764153;207393132;179949806;233553490;202851603,4;1;8;1;1;2;5;1;8;5;2,104;1351;176;1351;1351;44;124;3;176;113;37
65959791,240058058;173196969;151286231;;;;;;;;;;;;;;;;;;;;;;;;;;;,1,0,174499102;190526128;129556527;236766338;162535075;190664057;233917471;203851321;242861601;239477305;202599881,4;9;3;2;1;4;1;2;5;5;11,1365;193;94;44;1351;1360;8;47;86;129;230
73851742,220745277;220745277;;;;;;;;;;;;;;;;;;;;;;;;;;;;,1,0,220745277;243397835;243047347;240371384;240603485;211885110;164391925;238521526;212663987;202924661;217361059,4;2;1;1;7;1;1;5;7;10;7,111;44;8;8;173;3;4;124;173;211;158
68702465,235021435;198079048;232620960;129848016;236897646;234659546;200010704;184584617;207156016;;;;;;;;;;;;;;;;;;;;;,0,0,239235271;236943177;239229694;185714852;200980000;216326358;243365194;240854709;243442220;192879312;206469101,10;0;3;3;1;4;3;3;1;2;8,211;0;1357;94;8;111;1357;1357;4;37;192
622822,179307720;192840056;200156532;132241227;120332536;120332536;104574885;229058660;198791862;;;;;;;;;;;;;;;;;;;;;,0,0,192916926;240572345;200614372;151650935;211347054;158862966;240208184;243668286;157505277;213241780;206487542,4;10;4;3;4;1;2;2;4;2;1,99;211;1362;1357;111;8;44;44;1362;37;8
231479835,220745277;;;;;;;;;;;;;;;;;;;;;;;;;;;;;,1,0,234135880;158615331;192739328;233120123;236811207;234014456;237550598;201732374;68210206;187544864;207046040,7;2;1;1;0;1;1;0;1;1;1,173;48;11;1351;0;8;1351;0;8;8;8
